# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	814341	814796	+	WP_100909088.1	WP_100909088.1		hypothetical protein		35125576	BK009_RS03805	456	151	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	815298	815897	+						35125577	BK009_RS03810	600		old_locus_tag=BK009_03785
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	815298	815897	+	WP_100909089.1	WP_100909089.1		nucleotidyltransferase domain-containing protein		35125577	BK009_RS03810	600	199	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	815863	816039	+						43419671	BK009_RS12370	177		
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	815863	816039	+	WP_157809702.1	WP_157809702.1		hypothetical protein		43419671	BK009_RS12370	177	58	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	816108	816389	+						35125578	BK009_RS03815	282		old_locus_tag=BK009_03790
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	816108	816389	+	WP_157809703.1	WP_157809703.1		hypothetical protein		35125578	BK009_RS03815	282	93	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	816627	816764	-						43419672	BK009_RS12375	138		
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	816627	816764	-	WP_157809489.1	WP_157809489.1		ribbon-helix-helix protein, CopG family		43419672	BK009_RS12375	138	45	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	816965	817384	+						35125579	BK009_RS03820	420		old_locus_tag=BK009_03795
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	816965	817384	+	WP_100909090.1	WP_100909090.1		nucleotidyltransferase domain-containing protein		35125579	BK009_RS03820	420	139	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	817381	817806	+						35125580	BK009_RS03825	426		old_locus_tag=BK009_03800
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	817381	817806	+	WP_100907811.1	WP_100907811.1		DUF86 domain-containing protein		35125580	BK009_RS03825	426	141	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	817879	818916	-						35125581	BK009_RS03830	1038		old_locus_tag=BK009_03805
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	817879	818916	-	WP_100907810.1	WP_100907810.1		virulence RhuM family protein		35125581	BK009_RS03830	1038	345	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	819314	820018	-						35125582	BK009_RS03835	705		old_locus_tag=BK009_03810
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	819314	820018	-	WP_100909091.1	WP_100909091.1		hypothetical protein		35125582	BK009_RS03835	705	234	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	820029	820727	-						35125583	BK009_RS03840	699		old_locus_tag=BK009_03815
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	820029	820727	-	WP_100909092.1	WP_100909092.1		zinc-ribbon domain-containing protein		35125583	BK009_RS03840	699	232	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	820731	821348	-						35125584	BK009_RS03845	618		old_locus_tag=BK009_03820
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	820731	821348	-	WP_100906276.1	WP_100906276.1		zinc ribbon domain-containing protein		35125584	BK009_RS03845	618	205	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	821567	821752	+						43419673	BK009_RS12380	186		
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	821567	821752	+	WP_157809704.1	WP_157809704.1		hypothetical protein		43419673	BK009_RS12380	186	61	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	821976	822665	+						35125585	BK009_RS03850	690		old_locus_tag=BK009_03825
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	821976	822665	+	WP_100909093.1	WP_100909093.1		endonuclease/exonuclease/phosphatase family protein		35125585	BK009_RS03850	690	229	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	822835	823086	+						70359659	BK009_RS12615	252		
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	822835	823086	+	WP_236951030.1	WP_236951030.1		hypothetical protein		70359659	BK009_RS12615	252	83	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	823115	823423	+						70359660	BK009_RS12620	309		
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	823115	823423	+	WP_236951050.1	WP_236951050.1		DJ-1/PfpI family protein		70359660	BK009_RS12620	309	102	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	823583	824146	+						35125587	BK009_RS03860	564		old_locus_tag=BK009_03835
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	823583	824146	+	WP_100909094.1	WP_100909094.1		YdeI/OmpD-associated family protein		35125587	BK009_RS03860	564	187	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	824589	824981	+						35125588	BK009_RS03865	393		old_locus_tag=BK009_03840
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	824589	824981	+	WP_236951031.1	WP_236951031.1		GNAT family N-acetyltransferase		35125588	BK009_RS03865	393	130	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	825130	825903	+						35125589	BK009_RS03870	774		old_locus_tag=BK009_03845
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	825130	825903	+	WP_100909096.1	WP_100909096.1		class I SAM-dependent methyltransferase		35125589	BK009_RS03870	774	257	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	826134	826691	-						35125590	BK009_RS03875	558		old_locus_tag=BK009_03850
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	826134	826691	-	WP_100909097.1	WP_100909097.1		transposase		35125590	BK009_RS03875	558	185	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	826955	827443	-						35125591	BK009_RS03880	489		old_locus_tag=BK009_03855
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	826955	827443	-	WP_157809705.1	WP_157809705.1		helix-turn-helix domain-containing protein		35125591	BK009_RS03880	489	162	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	827512	828558	+						35125592	BK009_RS03885	1047		old_locus_tag=BK009_03860
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	827512	828558	+	WP_232728027.1	WP_232728027.1		site-specific integrase		35125592	BK009_RS03885	1047	348	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	828742	829143	-						35125593	BK009_RS03890	402		old_locus_tag=BK009_03865
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	828742	829143	-	WP_100906220.1	WP_100906220.1		hypothetical protein		35125593	BK009_RS03890	402	133	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	829140	829748	-						35125594	BK009_RS03895	609		old_locus_tag=BK009_03870
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	829140	829748	-	WP_100906219.1	WP_100906219.1		hypothetical protein		35125594	BK009_RS03895	609	202	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	829753	833478	-						35125595	BK009_RS03900	3726		old_locus_tag=BK009_03875
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	829753	833478	-	WP_100906218.1	WP_100906218.1		Ig-like domain-containing protein		35125595	BK009_RS03900	3726	1241	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	834367	834591	+						35125596	BK009_RS03905	225		old_locus_tag=BK009_03880
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	834367	834591	+	WP_157809497.1	WP_157809497.1		hypothetical protein		35125596	BK009_RS03905	225	74	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	834640	834888	+						35125597	BK009_RS03910	249		old_locus_tag=BK009_03885
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	834640	834888	+	WP_100906216.1	WP_100906216.1		tetratricopeptide repeat protein		35125597	BK009_RS03910	249	82	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	834872	835228	+						35125598	BK009_RS03915	357		old_locus_tag=BK009_03890
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	834872	835228	+	WP_100906215.1	WP_100906215.1		tetratricopeptide repeat protein		35125598	BK009_RS03915	357	118	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	835414	835794	-						35125599	BK009_RS03920	381		old_locus_tag=BK009_03895
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	835414	835794	-	WP_232728099.1	WP_232728099.1		transposase		35125599	BK009_RS03920	381	126	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	835847	836305	-						35125600	BK009_RS03925	459		
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	835847	836305	-	WP_100905792.1	WP_100905792.1		transposase		35125600	BK009_RS03925	459	152	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	836401	837237	-					rfbD	35125601	BK009_RS03930	837		old_locus_tag=BK009_03905
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	836401	837237	-	WP_100907841.1	WP_100907841.1		dTDP-4-dehydrorhamnose reductase	rfbD	35125601	BK009_RS03930	837	278	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	837430	838623	-					argJ	35125602	BK009_RS03935	1194		old_locus_tag=BK009_03910
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	837430	838623	-	WP_100907842.1	WP_100907842.1		bifunctional ornithine acetyltransferase/N-acetylglutamate synthase	argJ	35125602	BK009_RS03935	1194	397	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	838790	839116	-						35125603	BK009_RS03940	327		old_locus_tag=BK009_03915
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	838790	839116	-	WP_100906210.1	WP_100906210.1		hypothetical protein		35125603	BK009_RS03940	327	108	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	839223	840431	-						35125604	BK009_RS03945	1209		old_locus_tag=BK009_03920
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	839223	840431	-	WP_100906209.1	WP_100906209.1		hypothetical protein		35125604	BK009_RS03945	1209	402	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	840432	841454	-						35125605	BK009_RS03950	1023		old_locus_tag=BK009_03925
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	840432	841454	-	WP_100906208.1	WP_100906208.1		Zc3h12a-like ribonuclease		35125605	BK009_RS03950	1023	340	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	841459	842205	-						35125606	BK009_RS03955	747		old_locus_tag=BK009_03930
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	841459	842205	-	WP_100906207.1	WP_100906207.1		metallophosphoesterase		35125606	BK009_RS03955	747	248	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	842206	842559	-						35125607	BK009_RS03960	354		old_locus_tag=BK009_03935
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	842206	842559	-	WP_100906206.1	WP_100906206.1		nascent polypeptide-associated complex protein		35125607	BK009_RS03960	354	117	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	842559	844526	-					tgtA	35125608	BK009_RS03965	1968		old_locus_tag=BK009_03940
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	842559	844526	-	WP_100907843.1	WP_100907843.1		tRNA guanosine(15) transglycosylase TgtA	tgtA	35125608	BK009_RS03965	1968	655	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	844644	845909	-						35125609	BK009_RS03970	1266		old_locus_tag=BK009_03945
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	844644	845909	-	WP_100909099.1	WP_100909099.1		MnmC family methyltransferase		35125609	BK009_RS03970	1266	421	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	846195	846776	+						35125610	BK009_RS03975	582		old_locus_tag=BK009_03950
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	846195	846776	+	WP_100906203.1	WP_100906203.1		flavodoxin family protein		35125610	BK009_RS03975	582	193	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	846826	847551	+						35125611	BK009_RS03980	726		old_locus_tag=BK009_03955
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	846826	847551	+	WP_232728028.1	WP_232728028.1		glycosyltransferase family 2 protein		35125611	BK009_RS03980	726	241	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	847680	848021	+						35125612	BK009_RS03985	342		old_locus_tag=BK009_03960
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	847680	848021	+	WP_100906202.1	WP_100906202.1		DUF2304 family protein		35125612	BK009_RS03985	342	113	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	848038	848772	-						35125613	BK009_RS03990	735		old_locus_tag=BK009_03965
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	848038	848772	-	WP_100907845.1	WP_100907845.1		glycosyltransferase family 2 protein		35125613	BK009_RS03990	735	244	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	849204	850376	+						35125614	BK009_RS03995	1173		old_locus_tag=BK009_03970
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	849204	850376	+	WP_100907846.1	WP_100907846.1		glycosyltransferase family 4 protein		35125614	BK009_RS03995	1173	390	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	850398	851282	-						35125615	BK009_RS04000	885		old_locus_tag=BK009_03975
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	850398	851282	-	WP_100907847.1	WP_100907847.1		glycosyltransferase family 2 protein		35125615	BK009_RS04000	885	294	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	851279	852286	-						35125616	BK009_RS04005	1008		old_locus_tag=BK009_03980
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	851279	852286	-	WP_100907848.1	WP_100907848.1		glycosyltransferase		35125616	BK009_RS04005	1008	335	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	852370	853080	-						35125617	BK009_RS04010	711		old_locus_tag=BK009_03985
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	852370	853080	-	WP_100907849.1	WP_100907849.1		hypothetical protein		35125617	BK009_RS04010	711	236	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	853572	854270	+						35125618	BK009_RS04015	699		old_locus_tag=BK009_03990
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	853572	854270	+	WP_100909100.1	WP_100909100.1		(Fe-S)-binding protein		35125618	BK009_RS04015	699	232	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	854263	855477	+						35125619	BK009_RS04020	1215		old_locus_tag=BK009_03995
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	854263	855477	+	WP_100909101.1	WP_100909101.1		LUD domain-containing protein		35125619	BK009_RS04020	1215	404	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	855570	856283	+						35125620	BK009_RS04025	714		old_locus_tag=BK009_04000
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	855570	856283	+	WP_100907852.1	WP_100907852.1		(5-formylfuran-3-yl)methyl phosphate synthase		35125620	BK009_RS04025	714	237	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	856464	857954	+					guaB	35125621	BK009_RS04030	1491		old_locus_tag=BK009_04005
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	856464	857954	+	WP_100907853.1	WP_100907853.1		IMP dehydrogenase	guaB	35125621	BK009_RS04030	1491	496	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	858101	858724	+						35125622	BK009_RS04035	624		old_locus_tag=BK009_04010
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	858101	858724	+	WP_100907985.1	WP_100907985.1		molybdenum cofactor guanylyltransferase		35125622	BK009_RS04035	624	207	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	858958	859197	-						35125623	BK009_RS04040	240		old_locus_tag=BK009_04015
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	858958	859197	-	WP_100906191.1	WP_100906191.1		pseudomurein-binding protein		35125623	BK009_RS04040	240	79	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	859324	860091	-						35125624	BK009_RS04045	768		old_locus_tag=BK009_04020
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	859324	860091	-	WP_100909102.1	WP_100909102.1		hypothetical protein		35125624	BK009_RS04045	768	255	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	860284	860844	-					cbiT	35125625	BK009_RS04050	561		old_locus_tag=BK009_04025
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	860284	860844	-	WP_100907855.1	WP_100907855.1		precorrin-6Y C5,15-methyltransferase (decarboxylating) subunit CbiT	cbiT	35125625	BK009_RS04050	561	186	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	860841	861401	-						35125626	BK009_RS04055	561		old_locus_tag=BK009_04030
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	860841	861401	-	WP_100906188.1	WP_100906188.1		UbiX family flavin prenyltransferase		35125626	BK009_RS04055	561	186	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	861534	862697	-						35125627	BK009_RS04060	1164		old_locus_tag=BK009_04035
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	861534	862697	-	WP_100907856.1	WP_100907856.1		HD domain-containing protein		35125627	BK009_RS04060	1164	387	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	862885	863325	-						35125628	BK009_RS04065	441		old_locus_tag=BK009_04040
