# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	691248	692132	+	WP_013825178.1	WP_013825178.1		CBS domain-containing protein		10668130	MSWAN_RS03200	885	294	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	692675	693586	+						10668131	MSWAN_RS03205	912		old_locus_tag=MSWAN_0641
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	692675	693586	+	WP_013825179.1	WP_013825179.1		deoxyhypusine synthase		10668131	MSWAN_RS03205	912	303	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	693722	694324	+						10668132	MSWAN_RS03210	603		old_locus_tag=MSWAN_0642
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	693722	694324	+	WP_013825180.1	WP_013825180.1		hypothetical protein		10668132	MSWAN_RS03210	603	200	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	694259	694909	-					pyrF	10668133	MSWAN_RS03215	651		old_locus_tag=MSWAN_0643
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	694259	694909	-	WP_013825181.1	WP_013825181.1		orotidine-5'-phosphate decarboxylase	pyrF	10668133	MSWAN_RS03215	651	216	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	695418	696116	+					cbiM	10668135	MSWAN_RS03220	699		old_locus_tag=MSWAN_0645
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	695418	696116	+	WP_013825183.1	WP_013825183.1		cobalt ECF transporter S component CbiM	cbiM	10668135	MSWAN_RS03220	699	232	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	696118	696456	+						10668136	MSWAN_RS03225	339		old_locus_tag=MSWAN_0646
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	696118	696456	+	WP_013825184.1	WP_013825184.1		energy-coupling factor ABC transporter substrate-binding protein		10668136	MSWAN_RS03225	339	112	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	696560	697354	+					cbiQ	10668137	MSWAN_RS03230	795		old_locus_tag=MSWAN_0647
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	696560	697354	+	WP_013825185.1	WP_013825185.1		cobalt ECF transporter T component CbiQ	cbiQ	10668137	MSWAN_RS03230	795	264	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	697499	698338	+						10668138	MSWAN_RS03235	840		old_locus_tag=MSWAN_0648
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	697499	698338	+	WP_013825186.1	WP_013825186.1		ATP-binding cassette domain-containing protein		10668138	MSWAN_RS03235	840	279	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	698578	699288	+						10668139	MSWAN_RS03240	711		old_locus_tag=MSWAN_0649
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	698578	699288	+	WP_013825187.1	WP_013825187.1		sulfite exporter TauE/SafE family protein		10668139	MSWAN_RS03240	711	236	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	699640	700479	+						10668140	MSWAN_RS03245	840		old_locus_tag=MSWAN_0650
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	699640	700479	+	WP_048187859.1	WP_048187859.1		ATP-binding cassette domain-containing protein		10668140	MSWAN_RS03245	840	279	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	700622	701761	+						10668141	MSWAN_RS03250	1140		old_locus_tag=MSWAN_0651
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	700622	701761	+	WP_013825189.1	WP_013825189.1		DUF362 domain-containing protein		10668141	MSWAN_RS03250	1140	379	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	701883	702269	-						10668142	MSWAN_RS03255	387		old_locus_tag=MSWAN_0652
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	701883	702269	-	WP_013825190.1	WP_013825190.1		4Fe-4S binding protein		10668142	MSWAN_RS03255	387	128	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	702266	703819	-						10668143	MSWAN_RS03260	1554		old_locus_tag=MSWAN_0653
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	702266	703819	-	WP_013825191.1	WP_013825191.1		homocysteine biosynthesis protein		10668143	MSWAN_RS03260	1554	517	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	704289	705212	-						10668144	MSWAN_RS03265	924		old_locus_tag=MSWAN_0654
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	704289	705212	-	WP_013825192.1	WP_013825192.1		sortase		10668144	MSWAN_RS03265	924	307	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	705590	706966	+						10668145	MSWAN_RS03270	1377		old_locus_tag=MSWAN_0655
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	705590	706966	+	WP_013825193.1	WP_013825193.1		TldD/PmbA family protein		10668145	MSWAN_RS03270	1377	458	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	706966	707544	+						10668146	MSWAN_RS03275	579		old_locus_tag=MSWAN_0656
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	706966	707544	+	WP_013825194.1	WP_013825194.1		TIGR00296 family protein		10668146	MSWAN_RS03275	579	192	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	708075	709100	+						10668147	MSWAN_RS03280	1026		old_locus_tag=MSWAN_0657
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	708075	709100	+	WP_013825195.1	WP_013825195.1		NOG1 family protein		10668147	MSWAN_RS03280	1026	341	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	709066	709497	+						10668148	MSWAN_RS03285	432		old_locus_tag=MSWAN_0658
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	709066	709497	+	WP_013825196.1	WP_013825196.1		Hsp20/alpha crystallin family protein		10668148	MSWAN_RS03285	432	143	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	709785	710789	-						10668149	MSWAN_RS03290	1005		old_locus_tag=MSWAN_0659
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	709785	710789	-	WP_013825197.1	WP_013825197.1		SIS domain-containing protein		10668149	MSWAN_RS03290	1005	334	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	710779	711879	-						32173597	MSWAN_RS12435	1101		old_locus_tag=MSWAN_0660
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	710779	711879	-	WP_013825198.1	WP_013825198.1		HIT domain-containing protein		32173597	MSWAN_RS12435	1101	366	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	712561	715311	+						25394771	MSWAN_RS12195	2751		old_locus_tag=MSWAN_0661
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	712561	715311	+	WP_013825199.1	WP_013825199.1		transglutaminase		25394771	MSWAN_RS12195	2751	916	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	715631	716086	-						10668152	MSWAN_RS03305	456		old_locus_tag=MSWAN_0662
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	715631	716086	-	WP_173361659.1	WP_173361659.1		adenylyltransferase/cytidyltransferase family protein		10668152	MSWAN_RS03305	456	151	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	716435	717997	+						10668153	MSWAN_RS03310	1563		old_locus_tag=MSWAN_0663
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	716435	717997	+	WP_013825201.1	WP_013825201.1		flippase		10668153	MSWAN_RS03310	1563	520	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	718354	719604	+						10668154	MSWAN_RS03315	1251		old_locus_tag=MSWAN_0664
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	718354	719604	+	WP_013825202.1	WP_013825202.1		phosphoenolpyruvate synthase		10668154	MSWAN_RS03315	1251	416	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	719652	720371	-					hisA	10668155	MSWAN_RS03320	720		old_locus_tag=MSWAN_0665
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	719652	720371	-	WP_013825203.1	WP_013825203.1		1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	hisA	10668155	MSWAN_RS03320	720	239	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	720695	721603	-						10668156	MSWAN_RS03325	909		old_locus_tag=MSWAN_0666
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	720695	721603	-	WP_013825204.1	WP_013825204.1		DMT family transporter		10668156	MSWAN_RS03325	909	302	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	721793	722608	+					truA	10668157	MSWAN_RS03330	816		old_locus_tag=MSWAN_0667
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	721793	722608	+	WP_013825205.1	WP_013825205.1		tRNA pseudouridine(38-40) synthase TruA	truA	10668157	MSWAN_RS03330	816	271	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	722964	724385	+						10668158	MSWAN_RS03335	1422		old_locus_tag=MSWAN_0668
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	722964	724385	+	WP_083809364.1	WP_083809364.1		DUF460 domain-containing protein		10668158	MSWAN_RS03335	1422	473	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	724698	726041	+					wecB	10668159	MSWAN_RS03340	1344		old_locus_tag=MSWAN_0669
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	724698	726041	+	WP_013825206.1	WP_013825206.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB	10668159	MSWAN_RS03340	1344	447	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	726262	727335	+						10668160	MSWAN_RS03345	1074		old_locus_tag=MSWAN_0670
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	726262	727335	+	WP_013825207.1	WP_013825207.1		ATP-grasp domain-containing protein		10668160	MSWAN_RS03345	1074	357	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	727332	728369	+						10668161	MSWAN_RS03350	1038		old_locus_tag=MSWAN_0671
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	727332	728369	+	WP_013825208.1	WP_013825208.1		H4MPT-linked C1 transfer pathway protein		10668161	MSWAN_RS03350	1038	345	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	728509	729213	+						10668162	MSWAN_RS03355	705		old_locus_tag=MSWAN_0672
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	728509	729213	+	WP_013825209.1	WP_013825209.1		hypothetical protein		10668162	MSWAN_RS03355	705	234	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	729559	730077	-						10668163	MSWAN_RS03360	519		old_locus_tag=MSWAN_0673
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	729559	730077	-	WP_013825210.1	WP_013825210.1		CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase		10668163	MSWAN_RS03360	519	172	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	730151	731632	+						10668164	MSWAN_RS03365	1482		old_locus_tag=MSWAN_0674
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	730151	731632	+	WP_013825211.1	WP_013825211.1		radical SAM protein		10668164	MSWAN_RS03365	1482	493	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	731644	732636	+						10668165	MSWAN_RS03370	993		old_locus_tag=MSWAN_0675
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	731644	732636	+	WP_013825212.1	WP_013825212.1		hypothetical protein		10668165	MSWAN_RS03370	993	330	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	732658	733149	+						10668166	MSWAN_RS03375	492		old_locus_tag=MSWAN_0676
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	732658	733149	+	WP_144011541.1	WP_144011541.1		3-isopropylmalate dehydratase small subunit		10668166	MSWAN_RS03375	492	163	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	733641	734267	+						10668167	MSWAN_RS03380	627		old_locus_tag=MSWAN_0677
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	733641	734267	+	WP_013825214.1	WP_013825214.1		hypothetical protein		10668167	MSWAN_RS03380	627	208	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	734254	734907	+						10668168	MSWAN_RS03385	654		old_locus_tag=MSWAN_0678
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	734254	734907	+	WP_013825215.1	WP_013825215.1		protein-L-isoaspartate O-methyltransferase		10668168	MSWAN_RS03385	654	217	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	735200	736477	+						10668169	MSWAN_RS03390	1278		old_locus_tag=MSWAN_0679
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	735200	736477	+	WP_013825216.1	WP_013825216.1		tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase		10668169	MSWAN_RS03390	1278	425	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	736678	737406	+						10668170	MSWAN_RS03395	729		old_locus_tag=MSWAN_0680
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	736678	737406	+	WP_048187861.1	WP_048187861.1		zinc ribbon domain-containing protein		10668170	MSWAN_RS03395	729	242	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	737713	738438	+						43931993	MSWAN_RS12895	726		old_locus_tag=MSWAN_0681
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	737713	738438	+	WP_013825218.1	WP_013825218.1		hypothetical protein		43931993	MSWAN_RS12895	726	241	
gene	tRNA	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	738677	738749	-						10668172	MSWAN_RS03405	73		old_locus_tag=MSWAN_R0015
tRNA		GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	738677	738749	-				tRNA-Phe		10668172	MSWAN_RS03405	73		anticodon=GAA
gene	tRNA	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	738753	738824	-						10668173	MSWAN_RS03410	72		old_locus_tag=MSWAN_R0016
tRNA		GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	738753	738824	-				tRNA-Val		10668173	MSWAN_RS03410	72		anticodon=GAC
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	739176	739637	+						10668174	MSWAN_RS03415	462		old_locus_tag=MSWAN_0682
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	739176	739637	+	WP_013825219.1	WP_013825219.1		sporulation protein		10668174	MSWAN_RS03415	462	153	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	739772	740269	+						10668175	MSWAN_RS03420	498		old_locus_tag=MSWAN_0683
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	739772	740269	+	WP_144011542.1	WP_144011542.1		DUF2953 domain-containing protein		10668175	MSWAN_RS03420	498	165	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	740281	740580	+						10668176	MSWAN_RS03425	300		old_locus_tag=MSWAN_0684
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	740281	740580	+	WP_013825221.1	WP_013825221.1		hypothetical protein		10668176	MSWAN_RS03425	300	99	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	740790	741404	+						10668177	MSWAN_RS03430	615		old_locus_tag=MSWAN_0685
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	740790	741404	+	WP_161597481.1	WP_161597481.1		hypothetical protein		10668177	MSWAN_RS03430	615	204	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	741787	742278	-						10668178	MSWAN_RS03435	492		old_locus_tag=MSWAN_0686
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	741787	742278	-	WP_013825223.1	WP_013825223.1		rubrerythrin family protein		10668178	MSWAN_RS03435	492	163	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	742638	742844	-						10668179	MSWAN_RS03440	207		old_locus_tag=MSWAN_0687
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	742638	742844	-	WP_013825224.1	WP_013825224.1		histone family protein		10668179	MSWAN_RS03440	207	68	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	742998	744113	+					cofH	10668180	MSWAN_RS03445	1116		old_locus_tag=MSWAN_0688
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	742998	744113	+	WP_013825225.1	WP_013825225.1		5-amino-6-(D-ribitylamino)uracil--L-tyrosine 4-hydroxyphenyl transferase CofH	cofH	10668180	MSWAN_RS03445	1116	371	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	744240	744590	-						10668181	MSWAN_RS03450	351		old_locus_tag=MSWAN_0689
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	744240	744590	-	WP_013825226.1	WP_013825226.1		hypothetical protein		10668181	MSWAN_RS03450	351	116	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	744727	745404	-					deoC	10668182	MSWAN_RS03455	678		old_locus_tag=MSWAN_0690
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	744727	745404	-	WP_013825227.1	WP_013825227.1		deoxyribose-phosphate aldolase	deoC	10668182	MSWAN_RS03455	678	225	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	745579	747210	-						10668183	MSWAN_RS03460	1632		old_locus_tag=MSWAN_0691
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	745579	747210	-	WP_013825228.1	WP_013825228.1		tRNA uridine(34) 5-carboxymethylaminomethyl modification radical SAM/GNAT enzyme Elp3		10668183	MSWAN_RS03460	1632	543	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	747520	748578	-						10668184	MSWAN_RS03465	1059		old_locus_tag=MSWAN_0692
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	747520	748578	-	WP_013825229.1	WP_013825229.1		CBS domain-containing protein		10668184	MSWAN_RS03465	1059	352	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	748769	749059	+						10668185	MSWAN_RS03470	291		old_locus_tag=MSWAN_0693
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	748769	749059	+	WP_013825230.1	WP_013825230.1		PRC-barrel domain-containing protein		10668185	MSWAN_RS03470	291	96	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	749183	749515	+						10668186	MSWAN_RS03475	333		old_locus_tag=MSWAN_0694
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	749183	749515	+	WP_013825231.1	WP_013825231.1		DUF2098 domain-containing protein		10668186	MSWAN_RS03475	333	110	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	749807	753046	-						10668187	MSWAN_RS03480	3240		old_locus_tag=MSWAN_0695
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	749807	753046	-	WP_013825232.1	WP_013825232.1		Ig-like domain-containing protein		10668187	MSWAN_RS03480	3240	1079	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	754017	754538	-						10668188	MSWAN_RS03485	522		old_locus_tag=MSWAN_0696
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	754017	754538	-	WP_013825233.1	WP_013825233.1		hypothetical protein		10668188	MSWAN_RS03485	522	173	
